;0;1;2;3;4;5;6;7;8;9;10
0;0.0010266033513384534;0.001853416376073795;0.0038317398687457557;0.007323572749202288;0.01181823080262919;0.014556445664521708;0.011818225762435018;0.00732353916653432;0.0038317499540410334;0.0018533849415248156;0.0010266346059788548
1;0.0018534108058861924;0.003686951919356446;0.008489606437866802;0.01811590632399328;0.03260675179559296;0.04348411365082334;0.0326067780025988;0.018115930949252484;0.008489609657690154;0.0036869740639431893;0.0018533771047324408
2;0.0038317261442045105;0.00848959173904827;0.02199716072080307;0.05321516637774165;0.10956057012410837;0.16402840814332542;0.10956057676752325;0.05321522646499533;0.021997184054890977;0.008489612954035913;0.0038317593627396934
3;0.007323559784663357;0.01811590685572139;0.05321520483563461;0.14896595852134126;0.36417754127301144;0.6614614449532686;0.3641775023657665;0.14896597262085667;0.05321518869049162;0.01811593757679937;0.007323536818222664
4;0.011818297657147321;0.03260675754443025;0.10956058080044395;0.3641774962845086;1.134396638741811;2.7348110600548754;1.1343966036449489;0.3641774831904402;0.10956056748896856;0.03260679758500952;0.011818279027027652
5;0.014556468938732046;0.04348412274839945;0.16402845688238388;0.6614614454784021;2.7348110891044577;0.0;2.734811055612636;0.6614614407033327;0.16402845424226276;0.04348409607244609;0.014556450764501808
6;0.011818297977871792;0.032606793479009605;0.10956059051213068;0.36417750608903443;1.1343966448449152;2.7348110591634724;1.134396633574286;0.3641774969932924;0.10956056450419115;0.03260674048902698;0.011818282970674627
7;0.00732352994590719;0.0181159150898028;0.053215228400525505;0.14896598460036314;0.3641775160254881;0.6614614610382923;0.36417752234044887;0.1489659816104333;0.05321516429177344;0.0181158998691641;0.007323556885747866
8;0.003831760531258904;0.008489576309405793;0.021997195166458667;0.053215209083180726;0.10956053274985492;0.1640284379619146;0.10956054028195354;0.05321519411976329;0.021997185309473758;0.008489615659028577;0.0038317366728411553
9;0.0018534244750157561;0.0036869457285219056;0.008489614110720411;0.018115909001087536;0.03260676170472424;0.043484139650525264;0.03260678416685631;0.01811593123555012;0.008489619203047614;0.0036869630983850043;0.0018534151718212796
10;0.0010265866145783564;0.0018533954781038415;0.0038317561737265084;0.007323572466704973;0.01181827890053636;0.014556450674887709;0.011818258628180067;0.0073235658253896965;0.003831752927269846;0.0018534232870024829;0.001026614774039794
