;0;1;2;3;4;5;6;7;8;9;10
0;3.3512207405287124e-10;3.6678796676464527e-09;3.9011869201354786e-08;3.4247155381664653e-07;2.4024882450266145e-06;9.297262032661139e-06;2.4024882450266145e-06;3.4247155381664653e-07;3.901186920135479e-08;3.6678796676464535e-09;3.3512207405287124e-10
1;3.6678796676464523e-09;4.5808156398671335e-08;5.366286784362371e-07;5.659096505514288e-06;4.298337476535503e-05;0.00022723117758658622;4.298337476535503e-05;5.659096505514287e-06;5.366286784362372e-07;4.580815639867134e-08;3.667879667646454e-09
2;3.901186920135479e-08;5.366286784362371e-07;7.519831901924231e-06;8.520693025593063e-05;0.0008885184477427324;0.004599189145414061;0.0008885184477427325;8.520693025593065e-05;7.5198319019242315e-06;5.366286784362372e-07;3.90118692013548e-08
3;3.424715538166466e-07;5.659096505514288e-06;8.520693025593063e-05;0.0013271556692792748;0.013584922588488563;0.13929655116724338;0.013584922588488561;0.001327155669279275;8.520693025593065e-05;5.659096505514289e-06;3.424715538166466e-07
4;2.4024882450266154e-06;4.298337476535504e-05;0.0008885184477427324;0.013584922588488563;0.2768273091370519;2.050400100444856;0.27682730913705195;0.013584922588488563;0.0008885184477427324;4.2983374765355046e-05;2.4024882450266154e-06
5;9.297262032661142e-06;0.00022723117758658622;0.004599189145414061;0.1392965511672434;2.0504001004448558;0.0;2.0504001004448558;0.1392965511672434;0.004599189145414061;0.00022723117758658622;9.29726203266114e-06
6;2.4024882450266154e-06;4.298337476535504e-05;0.0008885184477427324;0.013584922588488563;0.2768273091370519;2.050400100444856;0.2768273091370519;0.013584922588488563;0.0008885184477427324;4.2983374765355046e-05;2.402488245026616e-06
7;3.424715538166466e-07;5.659096505514287e-06;8.520693025593063e-05;0.0013271556692792748;0.013584922588488563;0.13929655116724338;0.013584922588488564;0.001327155669279275;8.520693025593065e-05;5.659096505514289e-06;3.424715538166466e-07
8;3.9011869201354786e-08;5.366286784362371e-07;7.5198319019242315e-06;8.520693025593063e-05;0.0008885184477427322;0.004599189145414061;0.0008885184477427322;8.520693025593066e-05;7.519831901924233e-06;5.366286784362372e-07;3.901186920135479e-08
9;3.6678796676464523e-09;4.5808156398671335e-08;5.366286784362371e-07;5.659096505514288e-06;4.298337476535504e-05;0.00022723117758658622;4.2983374765355046e-05;5.659096505514289e-06;5.366286784362372e-07;4.580815639867134e-08;3.667879667646453e-09
10;3.3512207405287124e-10;3.667879667646453e-09;3.9011869201354786e-08;3.4247155381664653e-07;2.402488245026615e-06;9.297262032661139e-06;2.402488245026615e-06;3.424715538166466e-07;3.901186920135479e-08;3.6678796676464527e-09;3.3512207405287124e-10
