;0;1;2;3;4;5;6;7;8;9;10
0;0.06534864756460718;0.07963113698173313;0.10705688143555084;0.14327006919122692;0.17755951160990402;0.1930103851264765;0.17755894927036756;0.14326677598274637;0.10705762248558642;0.07962812616369883;0.06535153810543394
1;0.07963056204153335;0.10127664169951199;0.14505430468666383;0.20777746989006934;0.27397809875244616;0.30823935279293924;0.2739800189043956;0.20777963975324343;0.14505454698972578;0.10127845085378914;0.07962755823275211
2;0.10705578116231013;0.14505309759757457;0.22747050458292467;0.35957643118763377;0.5220548623779202;0.6265373863614684;0.522055397545498;0.3595814687072758;0.22747207905453204;0.1450549088748915;0.10705854405955688
3;0.14326880111128826;0.2077777134230315;0.35957954712516343;0.6381350431906533;1.0557772047024332;1.4296342242731097;1.0557739486288515;0.6381361066278864;0.3595780741208984;0.20778040916609486;0.14326676790992163
4;0.1775648625509134;0.2739786286207506;0.5220559536099764;1.0557736425217903;2.1007496567790724;3.5600824637344095;2.1007472453055813;1.0557727528526644;0.5220546593515458;0.27398181091520013;0.17756308683356806
5;0.19301218509000767;0.30824022058083234;0.6265415064798838;1.42963434152629;3.5600848211653298;0.0;3.5600821568960144;1.4296338581176358;0.626541079573821;0.30823805561879747;0.19301078107597103
6;0.17756483908797577;0.27398151542900995;0.5220568319707579;1.055774315290403;2.100750164949419;3.5600823911583808;2.100749207606381;1.0557735469286227;0.5220542987361646;0.27397725243161897;0.1775634154597306
7;0.14326613310070624;0.20777820985104312;0.35958173130415505;0.638137247412172;1.055774992756195;1.4296356170962827;1.0557754266660038;0.6381368363404472;0.3595760479657179;0.20777678178306141;0.143268397942913
8;0.10705856505675138;0.14505163651896333;0.2274730054077681;0.3595798374966276;0.5220520734524494;0.6265395890728762;0.5220524521074118;0.35957834196959687;0.2274720296077238;0.14505500370430088;0.10705642877474908
9;0.07963193832516285;0.10127613279600439;0.14505503108094403;0.20777769821247835;0.2739787603689753;0.30824153679436816;0.2739804531929647;0.2077796135618729;0.14505540211879903;0.1012773093929059;0.07963088642338337
10;0.06534725539176293;0.07962918273351022;0.10705834054721894;0.14327000482720176;0.1775630369563869;0.1930106926883518;0.17756127105361877;0.1432691334581835;0.10705783312236383;0.07963168321577677;0.06534955821271277
