;0;1;2;3;4;5;6;7;8;9;10
0;0.05416169448144895;0.096717311574016;0.1727094849536;0.30840979456;0.550731776;0.9834496;0.550731776;0.30840979456;0.1727094849536;0.096717311574016;0.05416169448144895
1;0.096717311574016;0.1727094849536;0.30840979456;0.550731776;0.9834496;1.75616;0.9834496;0.550731776;0.30840979456;0.1727094849536;0.096717311574016
2;0.1727094849536;0.30840979456;0.550731776;0.9834496;1.75616;3.136;1.75616;0.9834496;0.550731776;0.30840979456;0.1727094849536
3;0.30840979456;0.550731776;0.9834496;1.75616;3.136;5.6000000000000005;3.136;1.75616;0.9834496;0.550731776;0.30840979456
4;0.550731776;0.9834496;1.75616;3.136;5.6000000000000005;10.0;5.6000000000000005;3.136;1.75616;0.9834496;0.550731776
5;0.9834496;1.75616;3.136;5.6000000000000005;10.0;0.0;10.0;5.6000000000000005;3.136;1.75616;0.9834496
6;0.550731776;0.9834496;1.75616;3.136;5.6000000000000005;10.0;5.6000000000000005;3.136;1.75616;0.9834496;0.550731776
7;0.30840979456;0.550731776;0.9834496;1.75616;3.136;5.6000000000000005;3.136;1.75616;0.9834496;0.550731776;0.30840979456
8;0.1727094849536;0.30840979456;0.550731776;0.9834496;1.75616;3.136;1.75616;0.9834496;0.550731776;0.30840979456;0.1727094849536
9;0.096717311574016;0.1727094849536;0.30840979456;0.550731776;0.9834496;1.75616;0.9834496;0.550731776;0.30840979456;0.1727094849536;0.096717311574016
10;0.05416169448144895;0.096717311574016;0.1727094849536;0.30840979456;0.550731776;0.9834496;0.550731776;0.30840979456;0.1727094849536;0.096717311574016;0.05416169448144895
