;0;1;2;3;4;5;6;7;8;9;10
0;1.9531250000000006e-07;2.5600000000000017e-11;6.400000000000004e-11;1.600000000000001e-10;4.000000000000002e-10;1.0000000000000005e-09;2.5000000000000013e-09;6.250000000000003e-09;1.5625000000000006e-08;3.9062500000000016e-08;9.765625000000003e-08
1;3.906250000000001e-06;7.812500000000002e-06;1.0240000000000006e-09;2.5600000000000015e-09;6.4000000000000035e-09;1.6000000000000008e-08;4.000000000000002e-08;1.0000000000000005e-07;2.500000000000001e-07;6.250000000000003e-07;1.5625000000000005e-06
2;6.250000000000001e-05;0.00015625000000000003;0.00031250000000000006;4.0960000000000024e-08;1.0240000000000006e-07;2.560000000000001e-07;6.400000000000003e-07;1.6000000000000008e-06;4.0000000000000015e-06;1.0000000000000004e-05;2.5000000000000008e-05
3;0.0010000000000000002;0.0025000000000000005;0.00625;0.0125;1.638400000000001e-06;4.096000000000002e-06;1.0240000000000005e-05;2.5600000000000012e-05;6.400000000000002e-05;0.00016000000000000007;0.00040000000000000013
4;0.016000000000000004;0.04000000000000001;0.1;0.25;0.5;6.553600000000003e-05;0.00016384000000000008;0.0004096000000000002;0.0010240000000000004;0.002560000000000001;0.006400000000000002
5;0.25600000000000006;0.6400000000000001;1.6;4.0;10.0;0.0;0.0026214400000000014;0.006553600000000003;0.016384000000000006;0.04096000000000002;0.10240000000000003
6;0.016000000000000004;0.04000000000000001;0.1;0.25;0.5;6.553600000000003e-05;0.00016384000000000008;0.0004096000000000002;0.0010240000000000004;0.002560000000000001;0.006400000000000002
7;0.0010000000000000002;0.0025000000000000005;0.00625;0.0125;1.638400000000001e-06;4.096000000000002e-06;1.0240000000000005e-05;2.5600000000000012e-05;6.400000000000002e-05;0.00016000000000000007;0.00040000000000000013
8;6.250000000000001e-05;0.00015625000000000003;0.00031250000000000006;4.0960000000000024e-08;1.0240000000000006e-07;2.560000000000001e-07;6.400000000000003e-07;1.6000000000000008e-06;4.0000000000000015e-06;1.0000000000000004e-05;2.5000000000000008e-05
9;3.906250000000001e-06;7.812500000000002e-06;1.0240000000000006e-09;2.5600000000000015e-09;6.4000000000000035e-09;1.6000000000000008e-08;4.000000000000002e-08;1.0000000000000005e-07;2.500000000000001e-07;6.250000000000003e-07;1.5625000000000005e-06
10;1.9531250000000006e-07;2.5600000000000017e-11;6.400000000000004e-11;1.600000000000001e-10;4.000000000000002e-10;1.0000000000000005e-09;2.5000000000000013e-09;6.250000000000003e-09;1.5625000000000006e-08;3.9062500000000016e-08;9.765625000000003e-08
